Link,Title,Location,Summary
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,"협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝/딥러닝..."
https://kr.indeed.com/viewjob?jk=ba11fdf49fff4a7e,[CA] 모바일 개발자,성남 분당구,"딥러닝 기술 연구/개발필수 경험과 역량· C, C++ 개발 경험이 있는 분· Java, Kotlin, Obj- C, Swift, Golang 중 3개... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=9227b845fefe3105,이코딩아카데미 코딩교육 강사(시간제),성남 수정구,"졸업성별 : 성별무관나이 : 연령무관초중고 코딩교육 ㆍ엔트리,스크래치,앱인벤터 등 EPLㆍ아두이노, C, Python< C / 파이썬 필수 가능자 >- 수업 컨텐츠 자료는 모두 제공 교육·교사·강사·교직원>IT·문화·직업강..."
https://kr.indeed.com/viewjob?jk=db9ed80eee01a440,[TmaxWAPL/R&D] WAPL 개발자,성남 분당구,"가능 및 개발 경력 3년 이상 우대 - C/C++ 능숙 -WebRTC 이해... 성능 최적화 경험 -소프트웨어 엔지니어링 이해/경험 [서버 개발자] - C/C++ 개발 경험 -CI/CD, 패키지서버 이해/경험 -패키지서버, K8S..."
https://kr.indeed.com/viewjob?jk=78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),성남 분당구,"Verification - C 기반 모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건... System Verilog, UVM, C 를 이용한 IP 및 SoC..."
https://kr.indeed.com/viewjob?jk=2642a83874ea6bab,"영상처리, 컴퓨터 비전 전문가 (신입/경력)",성남 수정구,"담당업무]Python, C++, MFC, C를 이용하여 - OpenCV 로... 응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++..."
https://kr.indeed.com/viewjob?jk=a496eb791c052ca8,연구 개발 프로그래머 (키메이커팀),서울 강남구,인터넷·IT·통신·모바일·게임>응용프로그래머>가상현실(VR)|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=dbac566909e50026,SCRUBBER 반도체 장비 C/S 유지보수(이천),경기도 이천,"직무내용] 1. 담당 업무 - 반도체 가스정화기(SCRUBBER 설비) AS 및 유지보수, Cleaning작업 - 이천SK하이닉스 근무예정 2. 6개월 계약직 근로계약 체결 후 시용평가 합격 시, 정규직 전환 [근무시간 및..."
https://kr.indeed.com/viewjob?jk=89c18b3da8fa5bdb,SW/HW 개발직군,성남 분당구,수준 국제학회 논문게재 경험2. C/C++/C# 언어 역량 보유 - OOP... 이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷...
https://kr.indeed.com/viewjob?jk=c1eb021528f29732,2022년 상반기 IT/경영정보 신입경력사원,서울 구로구,JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=7f375fe055aac157,보라매 SK뷰 아파트 C/S 다기능공,서울 영등포구,(주)해동건설 보라매 SK뷰아파트 C/S 다기능공 모집 모집부문 및 자격요건... 년 품질부문기업대상을 수상하였습니다.2. 보라매 SK뷰 아파트에서 하자 C/S 업무를 담당할 다기능공을 모십니다.3. 업무 영역-세대 및 공용부위...
https://kr.indeed.com/viewjob?jk=9708ccf301bf3387,포워딩 업무 무역 선적서류 및 L/C 업무 신입 경력,서울 마포구,
https://kr.indeed.com/viewjob?jk=151ef968b39ebdc3,디지털융합사업본부 2월 정기 수시,서울 중구,인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM...
https://kr.indeed.com/viewjob?jk=ee0576743f1f0923,스포츠 웨어 브랜드 STL C/S 사원,서울 용산구,"주)케이마켓 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]- 고객상담.관리- 인,아웃 상담- 해피콜 안내[근무부서 및 직급/직책]직급/직책: 팀원 [자격요건]경력사항: 신입, 경력(1년 이상 )학력사항: 대학(2..."
https://kr.indeed.com/viewjob?jk=9802bebcdf34539a,Support Engineer-Windows OS,서울 종로구,identification to full resolution 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트...
https://kr.indeed.com/viewjob?jk=7554e5017bef968e,"[대형증권사] LP/MM 시스템 개발 및 운영,유지보수",서울 강남구,터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=7898de8a01a4abbe,[TmaxTibero/R&D] DBMS 개발자,성남 분당구,"4년제 대졸(학사) 이상 / 기졸업자 또는 22년 8월 졸업 예정자 우대사항 -컴퓨터 및 전산관련 전공자 - C, C++, Java 언어 기반 개발 경력자 -네트워크, 시스템 프로그래밍 경력자 -스크립트 언어 능숙하게 다룰 줄..."
https://kr.indeed.com/viewjob?jk=aa1eb8489296b7d4,서울숭곡초등학교병설유치...,서울 월곡동,"B: 등원일 월요일: 09:30~12:00(2시간30분), 화요일~금요일 09:00~12:00(3시간) 인력 C: 등원일 월요일: 09:30~12:00(2시간30분), 화요일~금요일 09:00~12:00(3시간) (유치원..."
https://kr.indeed.com/viewjob?jk=2c2064a3dddef883,연구소 전자개발 경력자,성남 중원구,"설계 - 아날로그 회로 및 디지털 회로 - 펌웨어설계 - 어셈블리 언어 및 C언어 - 각종 MCU활용 - 전자개발 유경험자 - 4년제대학교 졸업 이상... PCB ARTWORK - MCU "" C"" - 전자 보드 개발 - 전자공학과..."
https://kr.indeed.com/viewjob?jk=fa39af47cc0bfd55,차량 보안/통신 개발 부문 경력,서울 강남구,"차량 임베디드 시스템에 대한 이해 - 차량플랫폼, AUTOSAR 이해 및 C 등 개발역량 2) 우대요건 - 차량 내부 네트워크에 대한 이해 - 차량... 통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a76eff1a47d07b86,2022년 현대L&C 사무직(영업지원),대한민국,담당자1 : 송인우 / inwoo@hyundailnc.com 2022년 현대L& C 사무직(영업지원)
https://kr.indeed.com/viewjob?jk=52775b7d82398d85,"[대기업] 딥러닝 (AI, 영상인식) 전문가 (석박사급)",서울,Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>감성인식기술전문가|인터넷·IT·통신·모바일·게임>ERP...
https://kr.indeed.com/viewjob?jk=65c9b370c9933b62,대기업 AI연구소(영상처리 분야)연구원 석박사급 (판교),서울,"NIPS, CVPR, ICML 등 최고 수준 국제학회 논문게재 경험2. C/C++/C# 언어 역량 보유 - OOP 이해 및 개발 경험 - Multi... 사항: 석사졸업 이상직무기술: 펌웨어용 C언어개발, 임베디드시스템, 리눅스..."
https://kr.indeed.com/viewjob?jk=87309d3ff40ead61,딥러닝 AI 개발 연구원,성남 수정구,통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능...
https://kr.indeed.com/viewjob?jk=e11919aa1a40d234,Software Intern,서울,"good communication skills Good Programming Skills in C#, C, Python Understanding of attached peripherals (I2C, SPI) Basic..."
https://kr.indeed.com/viewjob?jk=f54bac6c78fd3240,코딩에 빠진 수퍼 개발자 (펌웨어 개발),성남 수정구,"연차무관)학력사항: 학력무관직무기술: 펌웨어(Firmware), Embedded System S/W 개발(판교) c/c++, Python 3 명 근무조건 고용형태: 정규직근무부서: 개발팀급여조건: 연봉 협의 후 결정 전형단계..."
https://kr.indeed.com/viewjob?jk=6aa06ec4259de0bd,기술연구소 신입사원,성남 중원구,"직무내용] MCU 펌웨어 개발전자기기 소프트웨어 개발 - C, C++ 사용가능자우대사항 : 펌웨어 개발 능력 보유자 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간..."
https://kr.indeed.com/viewjob?jk=1e6ebcae6c52d2fd,글로벌 사업개발 담당자 모집,성남 판교역,"관련 권역별 주요 파트너사를 발굴 및 전략적 사업모델 구축 b. 국내외 파트너사 관리 및 사업모델 개발 c. 국내외 앱마켓(구글, 애플, 원스토어 등.) 관리 및 협업 지원자격 학력 : 없음 경력기간 : 5년 ~ 20년..."
https://kr.indeed.com/viewjob?jk=6dd48f3771d01215,"Student Researcher Intern, 2022",서울,"one or more general purpose programming languages, including: C/C++, Java, MATLAB, Go, Python, or similar. Ability to speak..."
https://kr.indeed.com/viewjob?jk=cb0b4f0a91b8a5a2,수내역C&C빌딩 영성원,성남 분당구,직무내용] -수내역앞 맥도날드건물 영선업무-7시맞교대 근무(격일근무)-급여 212970-복지카드 우대함 [근무시간 및 형태] 주 4일 근무 (오전) 7시 00분 ~ (오전) 7시 00분 주소정근로시간 : 40시간 [급여조건...
https://kr.indeed.com/viewjob?jk=5e1ccf9ae5f1d15a,저장장치 SW개발,성남 분당구,결과발표 인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX계열 서버운영·관리|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=587040f5f3bb4c26,[대기업] 클라우드 서비스 솔루션 개발,서울,용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=b40a09bb26c18930,"S/W개발자, H/W개발자, 기구설계 전문가",서울 강서구,"부문 및 자격요건 모집부문 담당업무 자격요건 인원 S/W개발자H/W개발자기구설계직 [담당업무][S/W 개발]- C, C++, Python 프로그래밍 가능- 영상 처리, 컴퓨터 비전, 머신러닝, 비디오 스트리밍 관련 개발 경력..."
https://kr.indeed.com/viewjob?jk=defc4908df7ce048,의료 영상 인공지능(AI) 연구 경력/석사 (서울),서울 구로구,"구현 능력- 관제 S/W 개발 , 의료AI 개발에 관심 있으신분 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#"
https://kr.indeed.com/viewjob?jk=b3ff3d2a8ed37de7,[리니지M] 게임 운영툴 개발자 모집,성남 판교역,"기본 설계를 바탕으로 프로그램의 기본적인 프레임워크를 구현하고, 완성도 향상을 위한 테스트 및 튜닝을 한다. c.컨텐츠 요구 분석 및 설계 게임 기획/사업/서비스적인 요구 사항을 리스트업하고 기술적인 분석과 설계를 하여..."
https://kr.indeed.com/viewjob?jk=84ce9054fb55f921,정밀지도 데이터 DBMS 부문 경력,서울 강남구,PostgreSQL/MSSQL DBMS 사용 경험 인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MS-SQL|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++
https://kr.indeed.com/viewjob?jk=6e822e21dd329186,[Full-time] Biz English Instructors Needed - Seoul/Gyeonggi/...,서울,"stipend of 400,000KRW... provided for E2 and F visa only * C. [FT] Gyeonggi/Chungcheong (경기/충청... Monday ~ Friday 9..."
https://kr.indeed.com/viewjob?jk=164bc2fa2e43e913,임베디드 개발 신입/경력 인턴 (정규직전환) (병역특례자 우대),서울 금천구,"(주)스칼라웍스 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 임베디드 윈도우 리눅스 임베디드 c c++ 개발 [자격요건]경력사항: 신입, 경력(연차무관)학력사항: 학력무관직무기술: 웹프로그래밍, 개발자, 응용프로그램개..."
https://kr.indeed.com/viewjob?jk=e88fedc8f06aa3f6,[신입/경력] C/C++ 개발자,서울 강남구,인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Windows|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드...
https://kr.indeed.com/viewjob?jk=e23f77ff06e23346,소프트웨어 프로그래머 경력/신입,고양 덕양구,운전면허증 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=1f83e98667c70f77,Associate,서울,"addition, FirstLaw P. C. generally offers... negotiable. Please feel free to contact C. Leon Kim, Esq. (cleonkim@firstlaw.co.kr..."
https://kr.indeed.com/viewjob?jk=db9d19159aa36f69,[카카오톡] Windows 클라이언트 개발자 모집,성남 판교역,"니다. 업무내용 카카오톡 Windows 클라이언트를 직접 개발하고 운영합니다. 지원자격 [기본조건] C, C++에 대한 지식 및 경험 Data structure, Algorithm, Asynchronous I/O..."
https://kr.indeed.com/viewjob?jk=22d8542c7a326020,"해피콜, C/S 상담사",경기도 김포,"직무내용] 휴테크 안마의자 관련 영업 고객관리, 해피콜센터 상담 업무 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분 ~ (오후) 6시 00분 주소정근로시간 : 40시간 [급여조건] - 연봉 25000000원 이상..."
https://kr.indeed.com/viewjob?jk=ae390aeb1091228b,Account Executive - Samsung,서울,"You have experience working in a consultative capacity with C-level customers on complex cloud-based, on-premises or hybrid..."
https://kr.indeed.com/viewjob?jk=9b0b800022f0a931,로직팀 설계인력,서울 서초구,"MCU IC 설계 유경험자 - C/C++/assembly 등을 이용한 low-level programming 경험자 - Verilog, SystemVerilog, System C 지식 - Industry standard..."
https://kr.indeed.com/viewjob?jk=d7d207e7cf13e1f2,Strategic Client Executive,서울,"foster strategic relationships... c-suites... most impactful brands... e.g., senior leaders, C-level executives..."
https://kr.indeed.com/viewjob?jk=c35e9b72a11aa338,[신입/경력] 의료영상/음성인식/생체신호 연구원,서울 서초구,게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python
https://kr.indeed.com/viewjob?jk=c790595139a6ee19,[TmaxOS/R&D] OS부문 개발자,성남 분당구,원격 연결 항목 관리를 위한 웹서비스 개발 [개발인프라] - CI/CD 개발 운영 [주 사용 언어] - C/C++ - JavaScript/TypeScript - Java - Python 자격요건 - 4년제 대졸(학사...
https://kr.indeed.com/viewjob?jk=adfd340ab39e27ab,"(서울)이코플러스마트 1차식품(청과,야채등)직원",서울 성동구,협의(식대포함급여)연차 별도 지급 c 타입 (풀근무)09:00 ~ 22:00... 오전) 09:00시 ~ 16:00 B타입(오후) 16:00시 ~ 22:00 C타입(풀근무) 09:00 ~ 22:00 공통사항 휴무는 한달전 다른 직원...
https://kr.indeed.com/viewjob?jk=98261a14e5e4717d,현대커머셜 경력직 모집,서울 영등포구,"B. Mobility 신사업 기획/개발 C. Rental상품 기획/ 개발... 자전략 수립, 투자 포트폴리오 관리 B. CDF상품 및 마케팅 기획/운영 C. 기업금융상품 기획/운영/영업 D. 부동산 대체/실물 투자 E. 기업금융..."
https://kr.indeed.com/viewjob?jk=dc793caf2ce3e2bb,1분기 게임 서버 개발자 (신입/경력),서울 서초구,"purpose 프로그래밍 언어로 소프트웨어를 개발한 경험이 있는 분 * C/C++, C#, JavaScript, Python, Go.새로운 프로그래밍... 서버·네트워크개발|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++"
https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43,Software Engineer,서울,"programming languages, including... limited to: C++, Java, C and Python. Excellent written and verbal communication..."
https://kr.indeed.com/viewjob?jk=5af5c56178f7f548,"2022년 상반기 기술연구소, 디자인솔루션팀 및 고객지원부 신입/경력 정규직",서울 서초구,"WORK 실무 중급 이상 [우대요건] 방송장비관련 유경험자 전자 공학, IT 관련 전자 관련 자격증 소지자 C 또는 C++ 가능자 디자인솔루션[서울] 기구 설계 (1명) 구조물 설계 (1명) [자격요건] Auto CAD 가능..."
https://kr.indeed.com/viewjob?jk=dae1d26d25c1ee21,[Beluga] 음성 (TTS/STT) 딥러닝 엔지니어 (경력 무관),서울 강남구,러닝 모델을연구/개발 경험을 보유하신 분독창적인 기술 제시 및 문제 해결을 위한 프로그래밍 능력을 보유하신 분 ( C/C++/Python/shell 등)오픈소스 기반 딥 러닝 프레임워크 활용 능력을 보유하신 분 (PyTorch...
https://kr.indeed.com/viewjob?jk=22cd969d8399e6a3,1분기 게임 클라이언트 개발자 (신입/경력),서울 서초구,"언어로 소프트웨어를 개발한 경험이 있는 분 * C/C++, C#, Swift, Objective C, Kotlin, Java, JavaScript... 클라이언트개발|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++"
https://kr.indeed.com/viewjob?jk=7e2f5f8387ef6ee7,"Windows Developer (C/C++, 단기계약직)",서울 강남구,혁신을 위해 새로운 도전을 함께 할 멋진 동료를 기다립니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>전산·IT기술지원>IT기술지원|인터넷·IT·통신·모바일·게임>전산·IT기술지원>전산직
https://kr.indeed.com/viewjob?jk=e3babcff49a24211,"자동화 장비 비젼, 자동화 장비 제어 외 신입/경력 정규직",경기도 부천,"(주)엠피에스 자동화 장비 비젼, 자동화 장비 제어 외 신입/경력 정규직 채용 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 자동화 장비 비젼자동화 장비 제어자동화 장비 FAE Engineer [담당업무]모션 제어..."
https://kr.indeed.com/viewjob?jk=c7b581ea68c65aab,로봇제어/알고리즘 연구개발 담당자,경기도 안산,무관 (신입도 지원 가능) 지원자격 ㆍ관련 지식 및 경험 보유자 - 로봇과 관련된 전반적인 이해 - 리눅스 기반 C/C++ 프로그램 경험 - 로봇 기구학 및 동역학 전문 지식 및 개발 경험 우대사항 ㆍRobotics 등 유사...
https://kr.indeed.com/viewjob?jk=e206563ea07cf74d,세종 더휴예미지 C/S 하자보수 다기능공,대한민국,C/S 하자보수 다기능공 모집상세요강■ 모집부문 및 자격요건모집부문근무형태자격요건 및 우대사항근무지역모집인원 C/S 다기능공계약직 - 학력 : 학력무관 - 경력 : 3년 이상 세종0명■ 업무내용 - 담당업무 : 아파트 C...
https://kr.indeed.com/viewjob?jk=36f0c8e045743b95,(주)미디어엠플러스 개발자,서울,"DB 모집기간 2022-02-22 ~ 채용 시 마감 우대사항 react.js, redux 이용 경험자 통신서버 ( C, C++ 서버개발 / Solaris,Linux 환경 등) 이해도 보유 Adobe XD, Sketch 등 프로..."
https://kr.indeed.com/viewjob?jk=6772b950fe8ee995,임베디드(ARM/x86) 산업 프로토콜 개발 정규직,안양 동안구,"통신)자격요건ㆍ학력 : 학력무관ㆍ경력 : 2년 이상ㆍWindows/Linux 환경 개발 경험자ㆍC#, Java, C, Python 중 1개 이상 가능자 우대사항ㆍ공학계열ㆍLinux 시스템에 대한 대략적인 이해ㆍ임베디드 소프트..."
https://kr.indeed.com/viewjob?jk=d23a66d3933afb97,[신입/경력][마곡] 전장 소프트웨어 개발 담당자,서울 강서구,c c++ embedded 응용프로그래머 소프트웨어 임배디드sw linux 테스터 a-spice oss 형상관리 CM 요구사항관리 RM PM 변경요구사항관리 CRM 개발자 QA SI git git hub jira...
https://kr.indeed.com/viewjob?jk=ebe57c705e651b21,그룹웨어 개발/운영 부문 경력,서울 강남구,회의시스템 기획 및 개발 - 메신저/영상회의 기반 협업 시스템 운영 및 개발 2. 자격 요건 1) 필수 - 웹& C/S 어플리케이션 개발 경험 인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바...
https://kr.indeed.com/viewjob?jk=066eae65f65df111,[블레이드&소울2] 컨텐츠 프로그래머 모집,성남 판교역,"간 구성과 체계를 구현하고, 완성도 향상을 위한 테스트 및 튜닝을 한다. c.컨텐츠 요구 분석 및 설계 게임 기획/사업/서비스적인 요구 사항을 리스... Tool&Technique - c/c++, STL, 자료구조, 알고리즘..."
https://kr.indeed.com/viewjob?jk=a2cf77c9bc2ab3d2,Junior Software Engineer,서울,requirements Skills Must have C/C++ Nice to have Experience in Audio... Specialization C/C++ Ref Number VR-73129
https://kr.indeed.com/viewjob?jk=ac616444cb9f465a,[바이오 스타트업] 체외진단의료기기 마케팅 담당 [신입/경력],서울,"격요건]경력사항: 신입, 경력()학력사항: 대학교(4년)졸업[우대사항]우대사항: 해당직무인턴경력자 1 명 <div c 마케팅·광고·홍보·조사>마케팅>마케팅기획|마케팅·광고·홍보·조사>마케팅>온라인마케팅|마케팅·광고·홍보·조사..."
https://kr.indeed.com/viewjob?jk=ae82262549135b20,"Student Researcher Intern, 2022",서울 강남구,"languages, including: C/C++, Java, MATLAB... 빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어"
https://kr.indeed.com/viewjob?jk=3086772415088e87,컴퓨터비전 개발자 경력 정규직,서울 성동구,빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++
https://kr.indeed.com/viewjob?jk=db51e08373327524,C/S 경력직,경기도 김포,"직무내용] A/S등록 및 제품 설명 등 C/S업무, 각 매장 상품 주문 전산등록 지원, 기타 영업지원 사무업무 [근무시간 및 형태] 주 5일 근무 (오전) 8시 00분~(오후) 5시 00분 주소정근로시간 : 40시간 [급여조..."
https://kr.indeed.com/viewjob?jk=1cfcad810cb2e203,[텐일레븐] 2021 전문연구요원,서울 마포구,서비스 개발 경험ㆍAWS 상의 배포/관리 경험 00 명 근무조건 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=efc51704254c8cb7,C C&P Specialist,서울,"Sales capability enhancement 1) Deployment of Value Training packages, equipping sales teams to promote the value of our..."
https://kr.indeed.com/viewjob?jk=7a165c95f20fa6aa,[신입/경력] 스마트 교통 시스템 임베디드 소프트웨어 개발자,서울 구로구,"Learning ) 1) 주요 업무 분야 : 머신 비젼, 영상 처리, 딥러닝 알고리즘 2) 사용 언어 : C, C++, Python 3) TensorFlow, Deep Learning 관련 지식 보유자 우대 4) Vision..."
https://kr.indeed.com/viewjob?jk=70a318a782ff1cbf,"목동 컴퓨터 학원 코딩 강사 (정규직 및 계약직,경력무관)",서울 양천구,"기타: [IT·문화·직업강사] - C, C++, Python 언어 수업... 차무관)학력사항: 대학(2,3년)졸업 이상기타: [IT·문화·직업강사]- C, C++, Python 언어 수업 가능자[교육상담·학원에이전트 ]- CS..."
https://kr.indeed.com/viewjob?jk=61e558be1cc91b46,[워라벨보장] 함께 같이 성장할 수 있는 새로운 가족,서울 서초구,UI·UX디자인|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|디자인>건축·공간·CAD·CAM디자인>샵드로잉
https://kr.indeed.com/viewjob?jk=cdfaaa3570ca93ca,로봇 제어개발 담당자,경기도 안산,무관 (신입도 지원 가능) 지원자격 ㆍ관련 지식 및 경험 보유자 - 로봇과 관련된 전반적인 이해 - 리눅스 기반 C/C++ 프로그램 경험 - 로봇 기구학 및 동역학 전문 지식 및 개발 경험 우대사항 ㆍ관련 분야 석사 이상...
https://kr.indeed.com/viewjob?jk=faeee40ddcf4d366,LG디스플레이(여의도) 임원비서직 공고(계약직),서울 여의도역,"지원 : 공지 및 참석 안내 . 임원 회의체 운영 / 지원 : 화상 연결 및 회의실 점검, 운영자 사전 안내 . C-Level / 주요 임원 일정 사전 관리 2) 비서실 업무 지원 우대사항 1) MS office 등 기본적인..."
https://kr.indeed.com/viewjob?jk=77f6064faf9c4924,"Software Engineer, Client iOS",서울,"프레임워크에 대한 높은 이해와 숙련된 Swift 또는 Objective- C 사용 능력 소프트웨어 디자인 패턴과 아키텍처링, 멀티 스레드 프로그래밍에... proficient in Objective- C or Swift..."
https://kr.indeed.com/viewjob?jk=cd9695d3487e8533,Developer,서울,skills in C/C++ 컴퓨터 공학/전산학 혹은 정보통신 관련 전공 4년제 대학교 졸업자 또는 졸업예정자 (석사 학위 우대) 신입 혹은 유관 경력자 10년 미만 영어 Writing 및 Communication가능자 C...
https://kr.indeed.com/viewjob?jk=fa01a0c4f94da847,"C·C++, C# 외 신입/경력 정규직",서울 서초구,"응용프로그래밍, VISUALC++, C·C++, 개발자, 연구원직, 연구소... 용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=1046b042c96bb4dd,신본 C OLOMBO 직원구합니다,서울 중구,럭셔리 수입 브랜드 COLOMBO 에서 함께할 직원을구합니다 입사과정안내 : 매장면접 매장근무
